beer1,beer2,scaled_r2
 Sierra Nevada Torpedo Extra IPA, Sierra Nevada Bigfoot Barleywine Style Ale,0.15337738612714003
 Sierra Nevada Torpedo Extra IPA, Sierra Nevada Celebration Ale,0.1882404850127841
 Sierra Nevada Torpedo Extra IPA, Sierra Nevada Pale Ale,0.03677651602860392
 Sierra Nevada Torpedo Extra IPA," Smuttynose IPA ""Finest Kind""",0.004762496906715834
 Sierra Nevada Torpedo Extra IPA, St. Bernardus Abt 12,0.22635528209406963
 Sierra Nevada Torpedo Extra IPA, Stone IPA (India Pale Ale),0.07360378823430112
 Sierra Nevada Torpedo Extra IPA, Stone Imperial Russian Stout,0.029666914131948337
 Sierra Nevada Torpedo Extra IPA, Stone Ruination IPA,0.16352882882649683
 Sierra Nevada Torpedo Extra IPA, Stone Smoked Porter,0.16504117022178097
 Sierra Nevada Torpedo Extra IPA, Stone Sublimely Self-Righteous Ale,0.11610444529722173
 Sierra Nevada Torpedo Extra IPA, Storm King Stout,0.0695624228011118
 Sierra Nevada Torpedo Extra IPA, Ten FIDY,0.06710759763613315
 Sierra Nevada Torpedo Extra IPA, Three Philosophers Belgian Style Blend (Quadrupel),0.10107751662910198
 Sierra Nevada Torpedo Extra IPA, Trappistes Rochefort 10,0.1808742624294685
 Sierra Nevada Torpedo Extra IPA, Trappistes Rochefort 8,0.24818718719329164
 Sierra Nevada Torpedo Extra IPA, Trois Pistoles,0.018085424161816684
 Sierra Nevada Torpedo Extra IPA, Tröegs Nugget Nectar,0.24737651063116334
 Sierra Nevada Torpedo Extra IPA, Two Hearted Ale,0.09889771716643135
 Sierra Nevada Torpedo Extra IPA, Weihenstephaner Hefeweissbier,0.11474719709775583
 Sierra Nevada Torpedo Extra IPA, Westmalle Trappist Tripel,0.03787349569481434
 Sierra Nevada Torpedo Extra IPA, World Wide Stout,0.04812743471928968
 Sierra Nevada Torpedo Extra IPA, Yeti Imperial Stout,0.15405028480772504
 Sierra Nevada Torpedo Extra IPA, Young's Double Chocolate Stout,0.1454452574933441
 Sierra Nevada Torpedo Extra IPA, Yuengling Traditional Lager,0.10027504157076705
" Smuttynose IPA ""Finest Kind""", #9,0.06338505619240697
" Smuttynose IPA ""Finest Kind""", 120 Minute IPA,0.06330495210225819
" Smuttynose IPA ""Finest Kind""", 60 Minute IPA,0.13775885767472712
" Smuttynose IPA ""Finest Kind""", 90 Minute IPA,0.01699659097298176
" Smuttynose IPA ""Finest Kind""", Alpha King Pale Ale,-0.03335817497862867
" Smuttynose IPA ""Finest Kind""", Anchor Steam Beer,0.17512628843711245
" Smuttynose IPA ""Finest Kind""", ApriHop,0.17227395020061836
" Smuttynose IPA ""Finest Kind""", Arrogant Bastard Ale,0.21945034311033854
" Smuttynose IPA ""Finest Kind""", Ayinger Celebrator Doppelbock,0.10900463150962095
" Smuttynose IPA ""Finest Kind""", Bell's Expedition Stout,0.037106900493759955
" Smuttynose IPA ""Finest Kind""", Bell's Hopslam Ale,0.13709295447554806
" Smuttynose IPA ""Finest Kind""", Bell's Oberon Ale,0.08411521506808303
" Smuttynose IPA ""Finest Kind""", Blue Moon Belgian White,-0.12746815462362418
" Smuttynose IPA ""Finest Kind""", Bourbon County Brand Stout,-0.027376365880513183
" Smuttynose IPA ""Finest Kind""", Brooklyn Black Chocolate Stout,0.12048984433637765
" Smuttynose IPA ""Finest Kind""", Budweiser,-0.08995567690775
" Smuttynose IPA ""Finest Kind""", Burton Baton,0.11176516680003516
" Smuttynose IPA ""Finest Kind""", Chimay Grande Réserve (Blue),0.03571352729622432
" Smuttynose IPA ""Finest Kind""", Chimay Première (Red),0.22167311223581324
" Smuttynose IPA ""Finest Kind""", Chimay Tripel (White),-0.11436953899552714
" Smuttynose IPA ""Finest Kind""", Chocolate Stout,0.14703750072299288
" Smuttynose IPA ""Finest Kind""", Dale's Pale Ale,0.1570057721773965
" Smuttynose IPA ""Finest Kind""", Dead Guy Ale,0.1738941583483092
" Smuttynose IPA ""Finest Kind""", Delirium Tremens,0.14786366824478106
" Smuttynose IPA ""Finest Kind""", Double Bastard Ale,0.16174734947756092
" Smuttynose IPA ""Finest Kind""", Dreadnaught IPA,0.09193884005246193
" Smuttynose IPA ""Finest Kind""", Duvel,0.24214954843983538
" Smuttynose IPA ""Finest Kind""", Fat Tire Amber Ale,0.04060220122752266
" Smuttynose IPA ""Finest Kind""", Founders Breakfast Stout,0.281846671424361
" Smuttynose IPA ""Finest Kind""", Founders KBS (Kentucky Breakfast Stout),0.1350355796299227
" Smuttynose IPA ""Finest Kind""", Franziskaner Hefe-Weisse,0.11514788768156142
" Smuttynose IPA ""Finest Kind""", Golden Monkey,-0.022282995182241885
" Smuttynose IPA ""Finest Kind""", Great Lakes Edmund Fitzgerald Porter,0.07802808115029639
" Smuttynose IPA ""Finest Kind""", Guinness Draught,0.019877351851883985
" Smuttynose IPA ""Finest Kind""", Hennepin (Farmhouse Saison),-0.0053520754710889825
" Smuttynose IPA ""Finest Kind""", Hoegaarden Original White Ale,0.048233592827850405
" Smuttynose IPA ""Finest Kind""", Hop Rod Rye,0.10632531707676414
" Smuttynose IPA ""Finest Kind""", Hop Stoopid,0.06559871064547783
" Smuttynose IPA ""Finest Kind""", Hop Wallop,0.06695992055381801
" Smuttynose IPA ""Finest Kind""", HopDevil Ale,0.13503695129758675
" Smuttynose IPA ""Finest Kind""", IPA,-0.09944535582739172
" Smuttynose IPA ""Finest Kind""", Imperial Stout,-0.0430164095871995
" Smuttynose IPA ""Finest Kind""", India Pale Ale,0.03052733194074292
" Smuttynose IPA ""Finest Kind""", Indian Brown Ale,0.07420503362464591
" Smuttynose IPA ""Finest Kind""", La Fin Du Monde,0.10384002793263901
" Smuttynose IPA ""Finest Kind""", Maharaja,0.11266995784928556
" Smuttynose IPA ""Finest Kind""", Maudite,0.17431224017599048
" Smuttynose IPA ""Finest Kind""", Midas Touch Golden Elixir,-0.03168583951712119
" Smuttynose IPA ""Finest Kind""", Newcastle Brown Ale,-0.05257814321918684
" Smuttynose IPA ""Finest Kind""", Oak Aged Yeti Imperial Stout,0.131838811329747
" Smuttynose IPA ""Finest Kind""", Oaked Arrogant Bastard Ale,0.1604357038302379
" Smuttynose IPA ""Finest Kind""", Oatmeal Stout,0.051523077004937454
" Smuttynose IPA ""Finest Kind""", Oktoberfest,-0.054754564067402256
" Smuttynose IPA ""Finest Kind""", Old Rasputin Russian Imperial Stout,0.17857609570081462
" Smuttynose IPA ""Finest Kind""", Ommegang (Abbey Ale),0.06740273195627616
" Smuttynose IPA ""Finest Kind""", Orval Trappist Ale,0.07994541721814055
" Smuttynose IPA ""Finest Kind""", Pabst Blue Ribbon (PBR),-0.048556240249987566
" Smuttynose IPA ""Finest Kind""", Pale Ale,0.10036029962605547
" Smuttynose IPA ""Finest Kind""", Palo Santo Marron,0.09231183857147565
" Smuttynose IPA ""Finest Kind""", Pliny The Elder,-0.01894302328534722
" Smuttynose IPA ""Finest Kind""", Porter,0.07465172999604867
" Smuttynose IPA ""Finest Kind""", Prima Pils,0.18493939880360316
" Smuttynose IPA ""Finest Kind""", Punkin Ale,-0.021312527481994203
" Smuttynose IPA ""Finest Kind""", Péché Mortel (Imperial Stout Au Cafe),0.25106385850038204
" Smuttynose IPA ""Finest Kind""", Racer 5 India Pale Ale,0.22710881433574526
" Smuttynose IPA ""Finest Kind""", Raison D'etre,-0.06981446016696277
" Smuttynose IPA ""Finest Kind""", Samuel Adams Black Lager,0.1350099584560432
" Smuttynose IPA ""Finest Kind""", Samuel Adams Boston Lager,0.11092239726123525
" Smuttynose IPA ""Finest Kind""", Samuel Adams Octoberfest,-0.1472141098732736
" Smuttynose IPA ""Finest Kind""", Samuel Adams Summer Ale,-0.09524629582673244
" Smuttynose IPA ""Finest Kind""", Samuel Adams Winter Lager,0.1902760243262475
" Smuttynose IPA ""Finest Kind""", Samuel Smith's Imperial Stout,0.18466454144069017
" Smuttynose IPA ""Finest Kind""", Samuel Smith's Oatmeal Stout,-0.0019341781678124793
" Smuttynose IPA ""Finest Kind""", Schneider Aventinus,0.07688064695208889
" Smuttynose IPA ""Finest Kind""", Shakespeare Oatmeal Stout,0.3219468120073832
" Smuttynose IPA ""Finest Kind""", Sierra Nevada Bigfoot Barleywine Style Ale,0.24988810559711538
" Smuttynose IPA ""Finest Kind""", Sierra Nevada Celebration Ale,0.22420214131779878
" Smuttynose IPA ""Finest Kind""", Sierra Nevada Pale Ale,0.23756476837725557
" Smuttynose IPA ""Finest Kind""", Sierra Nevada Torpedo Extra IPA,0.004762496906715762
" Smuttynose IPA ""Finest Kind""", St. Bernardus Abt 12,0.11486975443391438
" Smuttynose IPA ""Finest Kind""", Stone IPA (India Pale Ale),0.26223003106631965
" Smuttynose IPA ""Finest Kind""", Stone Imperial Russian Stout,0.12848048415405827
" Smuttynose IPA ""Finest Kind""", Stone Ruination IPA,0.07879373492694934
" Smuttynose IPA ""Finest Kind""", Stone Smoked Porter,0.15983123631192084
" Smuttynose IPA ""Finest Kind""", Stone Sublimely Self-Righteous Ale,0.10511630455152722
" Smuttynose IPA ""Finest Kind""", Storm King Stout,0.21533718799103355
" Smuttynose IPA ""Finest Kind""", Ten FIDY,-0.07075509282856708
" Smuttynose IPA ""Finest Kind""", Three Philosophers Belgian Style Blend (Quadrupel),0.08693416570937529
" Smuttynose IPA ""Finest Kind""", Trappistes Rochefort 10,0.04417133345147215
" Smuttynose IPA ""Finest Kind""", Trappistes Rochefort 8,0.09443501642027388
" Smuttynose IPA ""Finest Kind""", Trois Pistoles,0.16006995777863114
" Smuttynose IPA ""Finest Kind""", Tröegs Nugget Nectar,0.11324050673839163
" Smuttynose IPA ""Finest Kind""", Two Hearted Ale,0.19225042130199682
" Smuttynose IPA ""Finest Kind""", Weihenstephaner Hefeweissbier,0.15465728249684915
" Smuttynose IPA ""Finest Kind""", Westmalle Trappist Tripel,0.10392315273923719
" Smuttynose IPA ""Finest Kind""", World Wide Stout,0.11216259827544385
" Smuttynose IPA ""Finest Kind""", Yeti Imperial Stout,0.13492954871725593
" Smuttynose IPA ""Finest Kind""", Young's Double Chocolate Stout,0.1656020746631288
" Smuttynose IPA ""Finest Kind""", Yuengling Traditional Lager,-0.07490538704118054
 St. Bernardus Abt 12, #9,0.013082875585153458
 St. Bernardus Abt 12, 120 Minute IPA,0.15673449803846937
 St. Bernardus Abt 12, 60 Minute IPA,0.12960027980500577
 St. Bernardus Abt 12, 90 Minute IPA,0.1083504104371992
 St. Bernardus Abt 12, Alpha King Pale Ale,0.12814932945635957
 St. Bernardus Abt 12, Anchor Steam Beer,0.12214170942266858
 St. Bernardus Abt 12, ApriHop,0.16283441588607941
 St. Bernardus Abt 12, Arrogant Bastard Ale,0.23751407352612458
 St. Bernardus Abt 12, Ayinger Celebrator Doppelbock,0.08067930605569468
 St. Bernardus Abt 12, Bell's Expedition Stout,0.24288802805305323
 St. Bernardus Abt 12, Bell's Hopslam Ale,0.1983264783314821
 St. Bernardus Abt 12, Bell's Oberon Ale,0.09847567498969668
 St. Bernardus Abt 12, Blue Moon Belgian White,0.014507009095839348
 St. Bernardus Abt 12, Bourbon County Brand Stout,0.18426092966741625
 St. Bernardus Abt 12, Brooklyn Black Chocolate Stout,0.1881326054202927
 St. Bernardus Abt 12, Budweiser,0.003170362884112984
 St. Bernardus Abt 12, Burton Baton,0.22969970415367427
 St. Bernardus Abt 12, Chimay Grande Réserve (Blue),0.15451412628101585
 St. Bernardus Abt 12, Chimay Première (Red),0.1599258660234944
 St. Bernardus Abt 12, Chimay Tripel (White),0.12897551585905723
 St. Bernardus Abt 12, Chocolate Stout,-0.0419289512188408
 St. Bernardus Abt 12, Dale's Pale Ale,-0.0286174200746816
 St. Bernardus Abt 12, Dead Guy Ale,0.2235604294139693
 St. Bernardus Abt 12, Delirium Tremens,0.2204810195508437
 St. Bernardus Abt 12, Double Bastard Ale,0.24250796872441713
 St. Bernardus Abt 12, Dreadnaught IPA,0.2156322330938533
 St. Bernardus Abt 12, Duvel,0.16353099207925426
 St. Bernardus Abt 12, Fat Tire Amber Ale,0.1341356595846527
 St. Bernardus Abt 12, Founders Breakfast Stout,0.10336715482775771
 St. Bernardus Abt 12, Founders KBS (Kentucky Breakfast Stout),0.21337498146878536
 St. Bernardus Abt 12, Franziskaner Hefe-Weisse,0.10275424359785808
 St. Bernardus Abt 12, Golden Monkey,0.13512275686104439
 St. Bernardus Abt 12, Great Lakes Edmund Fitzgerald Porter,0.14300627959221132
 St. Bernardus Abt 12, Guinness Draught,0.0477164256835667
 St. Bernardus Abt 12, Hennepin (Farmhouse Saison),0.2471188557687309
 St. Bernardus Abt 12, Hoegaarden Original White Ale,0.13461234541452163
 St. Bernardus Abt 12, Hop Rod Rye,0.14604944997923994
 St. Bernardus Abt 12, Hop Stoopid,0.24163486459921316
 St. Bernardus Abt 12, Hop Wallop,0.10943335466771645
 St. Bernardus Abt 12, HopDevil Ale,0.0029794515912440495
 St. Bernardus Abt 12, IPA,-0.04685892831567712
 St. Bernardus Abt 12, Imperial Stout,0.05628880628224712
 St. Bernardus Abt 12, India Pale Ale,0.05870015724686345
 St. Bernardus Abt 12, Indian Brown Ale,0.27533109056863336
 St. Bernardus Abt 12, La Fin Du Monde,0.23222766340163525
 St. Bernardus Abt 12, Maharaja,0.1667999299827241
 St. Bernardus Abt 12, Maudite,0.16464965288429356
 St. Bernardus Abt 12, Midas Touch Golden Elixir,0.2067365508200118
 St. Bernardus Abt 12, Newcastle Brown Ale,0.08262233287554811
 St. Bernardus Abt 12, Oak Aged Yeti Imperial Stout,0.16319851944741723
 St. Bernardus Abt 12, Oaked Arrogant Bastard Ale,0.11569571134925533
 St. Bernardus Abt 12, Oatmeal Stout,0.08057340156481498
 St. Bernardus Abt 12, Oktoberfest,0.17363038530648767
 St. Bernardus Abt 12, Old Rasputin Russian Imperial Stout,0.13682821208996812
 St. Bernardus Abt 12, Ommegang (Abbey Ale),0.13909000972527402
 St. Bernardus Abt 12, Orval Trappist Ale,0.07433298207736135
 St. Bernardus Abt 12, Pabst Blue Ribbon (PBR),-0.05285494408028577
 St. Bernardus Abt 12, Pale Ale,0.05931509204799433
 St. Bernardus Abt 12, Palo Santo Marron,0.1515418832035575
 St. Bernardus Abt 12, Pliny The Elder,0.11290831416774498
 St. Bernardus Abt 12, Porter,-0.025471360087206338
 St. Bernardus Abt 12, Prima Pils,0.11380315937059972
 St. Bernardus Abt 12, Punkin Ale,0.22384373258437965
 St. Bernardus Abt 12, Péché Mortel (Imperial Stout Au Cafe),0.13173901304089683
 St. Bernardus Abt 12, Racer 5 India Pale Ale,0.08197319798839361
 St. Bernardus Abt 12, Raison D'etre,0.11171699102306393
 St. Bernardus Abt 12, Samuel Adams Black Lager,0.04644019774206856
 St. Bernardus Abt 12, Samuel Adams Boston Lager,0.0941976528975704
 St. Bernardus Abt 12, Samuel Adams Octoberfest,0.09599610115196866
 St. Bernardus Abt 12, Samuel Adams Summer Ale,0.08217084317973135
 St. Bernardus Abt 12, Samuel Adams Winter Lager,0.09821876167651598
 St. Bernardus Abt 12, Samuel Smith's Imperial Stout,0.16914157416465372
 St. Bernardus Abt 12, Samuel Smith's Oatmeal Stout,0.10217570728835151
 St. Bernardus Abt 12, Schneider Aventinus,0.22550353577634394
 St. Bernardus Abt 12, Shakespeare Oatmeal Stout,0.19181264903584236
 St. Bernardus Abt 12, Sierra Nevada Bigfoot Barleywine Style Ale,0.11893033962680875
 St. Bernardus Abt 12, Sierra Nevada Celebration Ale,0.1870805005342358
 St. Bernardus Abt 12, Sierra Nevada Pale Ale,-0.042101665357547245
 St. Bernardus Abt 12, Sierra Nevada Torpedo Extra IPA,0.2263552820940693
 St. Bernardus Abt 12," Smuttynose IPA ""Finest Kind""",0.11486975443391444
 St. Bernardus Abt 12, Stone IPA (India Pale Ale),0.13840451411415933
 St. Bernardus Abt 12, Stone Imperial Russian Stout,0.3333401300694386
 St. Bernardus Abt 12, Stone Ruination IPA,0.19049968899732564
 St. Bernardus Abt 12, Stone Smoked Porter,0.1582938470968739
 St. Bernardus Abt 12, Stone Sublimely Self-Righteous Ale,0.14847229119073882
 St. Bernardus Abt 12, Storm King Stout,0.15634142807381515
 St. Bernardus Abt 12, Ten FIDY,0.13612970449616868
 St. Bernardus Abt 12, Three Philosophers Belgian Style Blend (Quadrupel),0.06832981016257542
 St. Bernardus Abt 12, Trappistes Rochefort 10,0.24086782552158237
 St. Bernardus Abt 12, Trappistes Rochefort 8,0.2488018342758667
 St. Bernardus Abt 12, Trois Pistoles,0.15712429190917462
 St. Bernardus Abt 12, Tröegs Nugget Nectar,0.22844460302995778
 St. Bernardus Abt 12, Two Hearted Ale,0.05644744504887903
 St. Bernardus Abt 12, Weihenstephaner Hefeweissbier,0.008862214195760625
 St. Bernardus Abt 12, Westmalle Trappist Tripel,0.17036383486687814
 St. Bernardus Abt 12, World Wide Stout,0.18793460434136125
 St. Bernardus Abt 12, Yeti Imperial Stout,0.24645329363126173
 St. Bernardus Abt 12, Young's Double Chocolate Stout,0.08475284310818428
 St. Bernardus Abt 12, Yuengling Traditional Lager,-0.07041710429033081
 Stone IPA (India Pale Ale), #9,0.028317353374401662
 Stone IPA (India Pale Ale), 120 Minute IPA,0.07655576845092205
 Stone IPA (India Pale Ale), 60 Minute IPA,0.14065425345528187
 Stone IPA (India Pale Ale), 90 Minute IPA,0.21306627582601773
 Stone IPA (India Pale Ale), Alpha King Pale Ale,0.08935973360540117
 Stone IPA (India Pale Ale), Anchor Steam Beer,0.005929277908525716
 Stone IPA (India Pale Ale), ApriHop,0.07467622153505357
 Stone IPA (India Pale Ale), Arrogant Bastard Ale,0.28369769369957437
 Stone IPA (India Pale Ale), Ayinger Celebrator Doppelbock,0.10884738502222203
 Stone IPA (India Pale Ale), Bell's Expedition Stout,0.1301007505328446
 Stone IPA (India Pale Ale), Bell's Hopslam Ale,0.08528090086560924
 Stone IPA (India Pale Ale), Bell's Oberon Ale,0.06282508014650703
 Stone IPA (India Pale Ale), Blue Moon Belgian White,-0.03679162768011678
 Stone IPA (India Pale Ale), Bourbon County Brand Stout,-0.034055085770458605
 Stone IPA (India Pale Ale), Brooklyn Black Chocolate Stout,0.13908564433069376
 Stone IPA (India Pale Ale), Budweiser,-0.06218594973315632
 Stone IPA (India Pale Ale), Burton Baton,0.012133549624848134
 Stone IPA (India Pale Ale), Chimay Grande Réserve (Blue),0.077885349929407
 Stone IPA (India Pale Ale), Chimay Première (Red),0.05463035231467699
 Stone IPA (India Pale Ale), Chimay Tripel (White),-0.07400203318501011
 Stone IPA (India Pale Ale), Chocolate Stout,0.13167517787074767
 Stone IPA (India Pale Ale), Dale's Pale Ale,0.05707924177414726
 Stone IPA (India Pale Ale), Dead Guy Ale,0.08754883809942965
 Stone IPA (India Pale Ale), Delirium Tremens,0.10485128081775917
 Stone IPA (India Pale Ale), Double Bastard Ale,0.3039251357164262
 Stone IPA (India Pale Ale), Dreadnaught IPA,0.14129588759925152
 Stone IPA (India Pale Ale), Duvel,0.061118286380411266
 Stone IPA (India Pale Ale), Fat Tire Amber Ale,-0.04295243414865021
 Stone IPA (India Pale Ale), Founders Breakfast Stout,0.1291651722714867
 Stone IPA (India Pale Ale), Founders KBS (Kentucky Breakfast Stout),0.10094784272810169
 Stone IPA (India Pale Ale), Franziskaner Hefe-Weisse,-0.02403227441349703
 Stone IPA (India Pale Ale), Golden Monkey,0.032814300542522594
 Stone IPA (India Pale Ale), Great Lakes Edmund Fitzgerald Porter,0.07622149540590936
 Stone IPA (India Pale Ale), Guinness Draught,0.03476184449720704
 Stone IPA (India Pale Ale), Hennepin (Farmhouse Saison),0.10301476830089885
 Stone IPA (India Pale Ale), Hoegaarden Original White Ale,0.13522831497806878
 Stone IPA (India Pale Ale), Hop Rod Rye,0.1722380782761104
 Stone IPA (India Pale Ale), Hop Stoopid,0.13513535825989104
 Stone IPA (India Pale Ale), Hop Wallop,0.15752022699952048
 Stone IPA (India Pale Ale), HopDevil Ale,0.2107771482032611
 Stone IPA (India Pale Ale), IPA,0.046052693071157676
 Stone IPA (India Pale Ale), Imperial Stout,0.1777748828462496
 Stone IPA (India Pale Ale), India Pale Ale,0.07631583172964
 Stone IPA (India Pale Ale), Indian Brown Ale,0.09624620510221983
 Stone IPA (India Pale Ale), La Fin Du Monde,0.1340892122547664
 Stone IPA (India Pale Ale), Maharaja,0.10871517665817138
 Stone IPA (India Pale Ale), Maudite,0.21581761201377864
 Stone IPA (India Pale Ale), Midas Touch Golden Elixir,-0.018230909139891758
 Stone IPA (India Pale Ale), Newcastle Brown Ale,0.053407560502860614
 Stone IPA (India Pale Ale), Oak Aged Yeti Imperial Stout,0.03936764024056391
 Stone IPA (India Pale Ale), Oaked Arrogant Bastard Ale,0.21845856176000836
 Stone IPA (India Pale Ale), Oatmeal Stout,0.013485849459375032
 Stone IPA (India Pale Ale), Oktoberfest,-0.050230972395594244
 Stone IPA (India Pale Ale), Old Rasputin Russian Imperial Stout,0.05974229987314404
 Stone IPA (India Pale Ale), Ommegang (Abbey Ale),0.026627327747070342
 Stone IPA (India Pale Ale), Orval Trappist Ale,0.028400688714881016
